locale,path,page,viewport,cardIndex,pageCardCount,expectedPageCount,columns,isRightColumn,dataScope,exclusionReserve,marginInlineEnd,exclusionMissing,unexpectedExclusion,supportRect,actionRect,cardWidth,baselineCardWidth,baselineCardWidthMatch,gridWidth,baselineGridWidth,baselineGridWidthMatch,baselineSource,peerCardWidthMatch,gap,intersection,verticalIntersection,actionHeight,textClipped,href,rootOverflow,pass
en,/en/software,1,320,5,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":800.25,""bottom"":844.25,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,27.75,44,false,/en/software/r4-safe-tool-05,0,true
en,/en/software,1,320,6,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":799.921875,""bottom"":843.921875,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,28.078125,44,false,/en/software/r4-safe-tool-06,0,true
en,/en/software,1,320,7,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":799.59375,""bottom"":843.59375,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,28.40625,44,false,/en/software/r4-safe-tool-07,0,true
en,/en/software,1,320,8,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":800.265625,""bottom"":844.265625,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,27.734375,44,false,/en/software/r4-safe-tool-08,0,true
en,/en/software,1,320,9,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":799.9375,""bottom"":843.9375,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,28.0625,44,false,/en/software/r4-safe-tool-09,0,true
en,/en/software,1,320,10,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":799.609375,""bottom"":843.609375,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,28.390625,44,false,/en/software/r4-safe-tool-10,0,true
en,/en/software,1,320,11,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":800.28125,""bottom"":844.28125,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,27.71875,44,false,/en/software/r4-safe-tool-11,0,true
en,/en/software,1,320,12,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":799.953125,""bottom"":843.953125,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,28.046875,44,false,/en/software/r4-safe-tool-12,0,true
en,/en/software?page=2,2,320,1,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":799.5625,""bottom"":843.5625,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,28.4375,44,false,/en/software/r4-safe-tool-13,0,true
en,/en/software?page=2,2,320,2,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":800.234375,""bottom"":844.234375,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,27.765625,44,false,/en/software/r4-safe-tool-14,0,true
en,/en/software?page=2,2,320,3,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":799.90625,""bottom"":843.90625,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,28.09375,44,false,/en/software/r4-safe-tool-15,0,true
en,/en/software?page=2,2,320,4,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":799.578125,""bottom"":843.578125,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,28.421875,44,false,/en/software/r4-safe-tool-16,0,true
en,/en/software?page=2,2,320,5,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":800.25,""bottom"":844.25,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,27.75,44,false,/en/software/r4-safe-tool-17,0,true
en,/en/software?page=2,2,320,6,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":799.921875,""bottom"":843.921875,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,28.078125,44,false,/en/software/r4-safe-tool-18,0,true
en,/en/software?page=2,2,320,7,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":799.59375,""bottom"":843.59375,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,28.40625,44,false,/en/software/r4-safe-tool-19,0,true
en,/en/software?page=2,2,320,8,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":800.265625,""bottom"":844.265625,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,27.734375,44,false,/en/software/r4-safe-tool-20,0,true
en,/en/software?page=2,2,320,9,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":799.9375,""bottom"":843.9375,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,28.0625,44,false,/en/software/r4-safe-tool-21,0,true
en,/en/software?page=2,2,320,10,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":799.609375,""bottom"":843.609375,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,28.390625,44,false,/en/software/r4-safe-tool-22,0,true
en,/en/software?page=2,2,320,11,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":800.28125,""bottom"":844.28125,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,27.71875,44,false,/en/software/r4-safe-tool-23,0,true
en,/en/software?page=2,2,320,12,12,12,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":799.953125,""bottom"":843.953125,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,28.046875,44,false,/en/software/r4-safe-tool-24,0,true
en,/en/software?page=3,3,320,1,1,1,1,true,all-products,52,52,false,false,"{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":799.5625,""bottom"":843.5625,""width"":186,""height"":44}",280,280,true,280,280,true,pre-implementation-capture,true,33,0,28.4375,44,false,/en/software/r4-safe-tool-25,0,true
en,/en/software,1,360,1,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":799.890625,""bottom"":843.890625,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,28.109375,44,false,/en/software/r4-safe-tool-01,0,true
en,/en/software,1,360,2,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":800.0625,""bottom"":844.0625,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,27.9375,44,false,/en/software/r4-safe-tool-02,0,true
en,/en/software,1,360,3,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":800.234375,""bottom"":844.234375,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,27.765625,44,false,/en/software/r4-safe-tool-03,0,true
en,/en/software,1,360,4,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":800.40625,""bottom"":844.40625,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,27.59375,44,false,/en/software/r4-safe-tool-04,0,true
en,/en/software,1,360,5,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":799.578125,""bottom"":843.578125,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,28.421875,44,false,/en/software/r4-safe-tool-05,0,true
en,/en/software,1,360,6,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":799.75,""bottom"":843.75,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,28.25,44,false,/en/software/r4-safe-tool-06,0,true
en,/en/software,1,360,7,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":799.921875,""bottom"":843.921875,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,28.078125,44,false,/en/software/r4-safe-tool-07,0,true
en,/en/software,1,360,8,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":800.09375,""bottom"":844.09375,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,27.90625,44,false,/en/software/r4-safe-tool-08,0,true
en,/en/software,1,360,9,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":800.265625,""bottom"":844.265625,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,27.734375,44,false,/en/software/r4-safe-tool-09,0,true
en,/en/software,1,360,10,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":800.4375,""bottom"":844.4375,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,27.5625,44,false,/en/software/r4-safe-tool-10,0,true
en,/en/software,1,360,11,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":799.609375,""bottom"":843.609375,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,28.390625,44,false,/en/software/r4-safe-tool-11,0,true
en,/en/software,1,360,12,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":799.78125,""bottom"":843.78125,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,28.21875,44,false,/en/software/r4-safe-tool-12,0,true
en,/en/software?page=2,2,360,1,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":799.890625,""bottom"":843.890625,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,28.109375,44,false,/en/software/r4-safe-tool-13,0,true
en,/en/software?page=2,2,360,2,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":800.0625,""bottom"":844.0625,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,27.9375,44,false,/en/software/r4-safe-tool-14,0,true
en,/en/software?page=2,2,360,3,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":800.234375,""bottom"":844.234375,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,27.765625,44,false,/en/software/r4-safe-tool-15,0,true
en,/en/software?page=2,2,360,4,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":800.40625,""bottom"":844.40625,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,27.59375,44,false,/en/software/r4-safe-tool-16,0,true
en,/en/software?page=2,2,360,5,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":799.578125,""bottom"":843.578125,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,28.421875,44,false,/en/software/r4-safe-tool-17,0,true
en,/en/software?page=2,2,360,6,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":799.75,""bottom"":843.75,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,28.25,44,false,/en/software/r4-safe-tool-18,0,true
en,/en/software?page=2,2,360,7,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":799.921875,""bottom"":843.921875,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,28.078125,44,false,/en/software/r4-safe-tool-19,0,true
en,/en/software?page=2,2,360,8,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":800.09375,""bottom"":844.09375,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,27.90625,44,false,/en/software/r4-safe-tool-20,0,true
en,/en/software?page=2,2,360,9,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":800.265625,""bottom"":844.265625,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,27.734375,44,false,/en/software/r4-safe-tool-21,0,true
en,/en/software?page=2,2,360,10,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":800.4375,""bottom"":844.4375,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,27.5625,44,false,/en/software/r4-safe-tool-22,0,true
en,/en/software?page=2,2,360,11,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":799.609375,""bottom"":843.609375,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,28.390625,44,false,/en/software/r4-safe-tool-23,0,true
en,/en/software?page=2,2,360,12,12,12,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":799.78125,""bottom"":843.78125,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,28.21875,44,false,/en/software/r4-safe-tool-24,0,true
en,/en/software?page=3,3,360,1,1,1,1,true,all-products,52,52,false,false,"{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":799.890625,""bottom"":843.890625,""width"":226,""height"":44}",320,320,true,320,320,true,pre-implementation-capture,true,33,0,28.109375,44,false,/en/software/r4-safe-tool-25,0,true
en,/en/software,1,390,1,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":800.0625,""bottom"":844.0625,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,27.9375,44,false,/en/software/r4-safe-tool-01,0,true
en,/en/software,1,390,2,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":799.921875,""bottom"":843.921875,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,28.078125,44,false,/en/software/r4-safe-tool-02,0,true
en,/en/software,1,390,3,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":799.78125,""bottom"":843.78125,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,28.21875,44,false,/en/software/r4-safe-tool-03,0,true
en,/en/software,1,390,4,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":799.640625,""bottom"":843.640625,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,28.359375,44,false,/en/software/r4-safe-tool-04,0,true
en,/en/software,1,390,5,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":799.5,""bottom"":843.5,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,28.5,44,false,/en/software/r4-safe-tool-05,0,true
en,/en/software,1,390,6,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":800.359375,""bottom"":844.359375,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,27.640625,44,false,/en/software/r4-safe-tool-06,0,true
en,/en/software,1,390,7,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":800.21875,""bottom"":844.21875,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,27.78125,44,false,/en/software/r4-safe-tool-07,0,true
en,/en/software,1,390,8,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":800.078125,""bottom"":844.078125,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,27.921875,44,false,/en/software/r4-safe-tool-08,0,true
en,/en/software,1,390,9,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":799.9375,""bottom"":843.9375,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,28.0625,44,false,/en/software/r4-safe-tool-09,0,true
en,/en/software,1,390,10,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":799.796875,""bottom"":843.796875,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,28.203125,44,false,/en/software/r4-safe-tool-10,0,true
en,/en/software,1,390,11,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":799.65625,""bottom"":843.65625,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,28.34375,44,false,/en/software/r4-safe-tool-11,0,true
en,/en/software,1,390,12,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":799.515625,""bottom"":843.515625,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,28.484375,44,false,/en/software/r4-safe-tool-12,0,true
en,/en/software?page=2,2,390,1,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":800.0625,""bottom"":844.0625,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,27.9375,44,false,/en/software/r4-safe-tool-13,0,true
en,/en/software?page=2,2,390,2,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":799.921875,""bottom"":843.921875,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,28.078125,44,false,/en/software/r4-safe-tool-14,0,true
en,/en/software?page=2,2,390,3,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":799.78125,""bottom"":843.78125,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,28.21875,44,false,/en/software/r4-safe-tool-15,0,true
en,/en/software?page=2,2,390,4,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":799.640625,""bottom"":843.640625,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,28.359375,44,false,/en/software/r4-safe-tool-16,0,true
en,/en/software?page=2,2,390,5,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":799.5,""bottom"":843.5,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,28.5,44,false,/en/software/r4-safe-tool-17,0,true
en,/en/software?page=2,2,390,6,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":800.359375,""bottom"":844.359375,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,27.640625,44,false,/en/software/r4-safe-tool-18,0,true
en,/en/software?page=2,2,390,7,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":800.21875,""bottom"":844.21875,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,27.78125,44,false,/en/software/r4-safe-tool-19,0,true
en,/en/software?page=2,2,390,8,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":800.078125,""bottom"":844.078125,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,27.921875,44,false,/en/software/r4-safe-tool-20,0,true
en,/en/software?page=2,2,390,9,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":799.9375,""bottom"":843.9375,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,28.0625,44,false,/en/software/r4-safe-tool-21,0,true
en,/en/software?page=2,2,390,10,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":799.796875,""bottom"":843.796875,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,28.203125,44,false,/en/software/r4-safe-tool-22,0,true
en,/en/software?page=2,2,390,11,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":799.65625,""bottom"":843.65625,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,28.34375,44,false,/en/software/r4-safe-tool-23,0,true
en,/en/software?page=2,2,390,12,12,12,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":799.515625,""bottom"":843.515625,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,28.484375,44,false,/en/software/r4-safe-tool-24,0,true
en,/en/software?page=3,3,390,1,1,1,1,true,all-products,52,52,false,false,"{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":800.0625,""bottom"":844.0625,""width"":256,""height"":44}",350,350,true,350,350,true,pre-implementation-capture,true,33,0,27.9375,44,false,/en/software/r4-safe-tool-25,0,true
en,/en/software,1,480,1,12,12,1,true,all-products,52,52,false,false,"{""left"":420,""right"":464,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":387,""top"":800.328125,""bottom"":844.328125,""width"":346,""height"":44}",440,440,true,440,440,true,pre-implementation-capture,true,33,0,27.671875,44,false,/en/software/r4-safe-tool-01,0,true
en,/en/software,1,480,2,12,12,1,true,all-products,52,52,false,false,"{""left"":420,""right"":464,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":387,""top"":799.8125,""bottom"":843.8125,""width"":346,""height"":44}",440,440,true,440,440,true,pre-implementation-capture,true,33,0,28.1875,44,false,/en/software/r4-safe-tool-02,0,true
en,/en/software,1,480,3,12,12,1,true,all-products,52,52,false,false,"{""left"":420,""right"":464,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":387,""top"":800.296875,""bottom"":844.296875,""width"":346,""height"":44}",440,440,true,440,440,true,pre-implementation-capture,true,33,0,27.703125,44,false,/en/software/r4-safe-tool-03,0,true
en,/en/software,1,480,4,12,12,1,true,all-products,52,52,false,false,"{""left"":420,""right"":464,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":387,""top"":799.78125,""bottom"":843.78125,""width"":346,""height"":44}",440,440,true,440,440,true,pre-implementation-capture,true,33,0,28.21875,44,false,/en/software/r4-safe-tool-04,0,true
en,/en/software,1,480,5,12,12,1,true,all-products,52,52,false,false,"{""left"":420,""right"":464,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":387,""top"":800.265625,""bottom"":844.265625,""width"":346,""height"":44}",440,440,true,440,440,true,pre-implementation-capture,true,33,0,27.734375,44,false,/en/software/r4-safe-tool-05,0,true
en,/en/software,1,480,6,12,12,1,true,all-products,52,52,false,false,"{""left"":420,""right"":464,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":387,""top"":799.75,""bottom"":843.75,""width"":346,""height"":44}",440,440,true,440,440,true,pre-implementation-capture,true,33,0,28.25,44,false,/en/software/r4-safe-tool-06,0,true
